,Scabiosa lucida,Sesleria albicans,Prunella grandiflora,Carex sempervirens,Avenula pubescens,Carex montana,Gentiana asclepiadea,Campanula rotundifolia,Calamagrostis epigejos,Festuca rubra,Rhinanthus glacialis,Polygaloides chamaebuxus,Serratula tinctoria,Festuca filiformis,Agrostis canina,Bromus erectus,Daucus carota,Carex panicea,Trifolium pratense,Vincetoxicum hirundinaria,Ranunculus acris,Filipendula vulgaris,Amelanchier ovalis,Convolvulus arvensis,Epipactis palustris,Leontodon incanus,Koeleria pyramidata,Trisetum flavescens,Briza media,Trollius europaeus,Carex leporina,Agrimonia eupatoria,Dactylis glomerata,Polygala vulgaris,Buphthalmum salicifolium,Arrhenatherum elatius,Frangula alnus,Thesium rostratum,Heracleum sphondylium,Pinus sylvestris,Festuca ovina,Peucedanum cervaria,Sanguisorba officinalis,Hypochaeris radicata,Carex arenaria,Cerastium semidecandrum,Luzula campestris,Polygonatum odoratum,Carlina acaulis,Gladiolus palustris,Poa pratensis,Holcus lanatus,Angelica sylvestris,Agrostis capillaris,Lotus corniculatus,Equisetum palustre,Carex flacca,Vicia cracca,Hypericum perforatum,Trifolium montanum,Thymus praecox,Pimpinella saxifraga,Rubus caesius,Dactylorhiza incarnata,Aira praecox,Cirsium tuberosum,Gymnadenia conopsea,Platanthera bifolia,Carex nigra,Siler montanum,Pilosella officinarum,Crataegus monogyna,Potentilla erecta,Teucrium montanum,Phragmites australis,Molinia caerulea,Erica arborea,Galium verum,Globularia nudicaulis,Tofieldia calyculata,Plantago lanceolata,Hippocrepis comosa,Danthonia decumbens,Leucanthemum vulgare,Ranunculus polyanthemos,Galium mollugo,Juncus effusus,Betonica officinalis,Schoenus ferrugineus,Centaurea jacea,Carex humilis,Quercus robur,Galium anisophyllon,Senecio sylvaticus,Allium carinatum,Helictochloa pratensis,Viola hirta,Calluna vulgaris,Plantago major,Brachypodium rupestre
Galium verum,0.6096323905651111,0.6093203454424846,0.6585618494962433,0.6116070420260219,0.9680490374520847,0.6035636178912958,0.7194167667232404,0.7027644782899719,0.7691930634691364,0.8335130998185224,0.6867566666503215,0.5979086132470518,0.898694150799459,0.8859767653529194,0.9333364597634923,0.6808244039349737,0.5425951816007912,0.956121635053919,0.711059807690252,0.8540227926316606,0.7204402382829999,0.6407123660029819,0.5135133631635063,0.7315759530086223,0.9913115023983377,0.42330445234957603,0.6402341595177895,0.5956141995727537,0.974724030286806,0.7804553251114399,0.6895108247109116,0.7031039784961027,0.7288932790026745,0.962090227020382,0.6016968802500459,0.6636641630995165,0.9382602391529095,0.4886862239679521,0.6710033653683577,0.970237135732799,0.8220652127586305,0.5461540409528384,0.9896958782561401,0.6924617395574444,0.7728126693884528,0.8348415584736736,0.7723843971646608,0.45660291609543185,0.47535777762266074,0.671751908079228,0.6649385961649109,0.7272817494449456,0.9199948034320852,0.8639096741880298,0.9995248710685939,0.8451147339519008,0.9940696722409641,0.7660003331487062,0.5367054643824062,0.6755945726252807,0.703115764969863,0.9457574110201935,0.8481766377625266,0.9610915850731437,0.8233745528186376,0.712163407449926,0.6970771263069817,0.9339649411526152,0.9245801823558365,0.4885364166538806,0.8711975179184916,0.8304871258828119,0.9642215250045778,0.5574013643792727,0.940072539290152,0.9346201168077198,0.6098463922028237,0.0,0.5461647202491434,0.7104990886058604,0.7886938248334542,0.5888244019476078,0.8915502463970728,0.9006754024986364,0.9644864076268103,0.8577467523345484,0.7031283456657683,0.8462878424877456,0.748870431794687,0.9999596908672074,0.5197144918318608,0.9576964975546204,0.5693453109264709,0.8291349999536496,0.6714345755930368,0.6925810471389132,0.8968463064586506,0.9246439483734048,0.6278111145846363,0.7002822442685798
Globularia nudicaulis,0.9673864011897235,0.9889558060958699,0.9428211272633054,0.9761868543926431,0.33136719880628374,0.9398426670883482,0.9531751000064765,0.9249747493658955,0.055819134242543755,0.10533585905844431,0.9165333136718363,0.9924938434284176,0.7831048818032638,0.18804673410097172,0.2380912558910333,0.9179274186041796,0.006496527864701228,0.5835502823229846,0.038602636283244805,0.852538803000962,0.03897560288095236,0.9479866303844809,0.9914922822576745,0.057841531079515056,0.4703844372229124,0.9597779670657646,0.9294863076006847,0.01044064650464129,0.6620658857885952,0.8434222307050229,0.026478909642907337,0.030292039758928444,0.05197846291611208,0.7089655385901602,0.9886159792005145,0.024274672773687906,0.7292661656635719,0.9706339352926515,0.0295582050448019,0.6794631257823882,0.10626783065850273,0.9935555094692644,0.5355795766810592,0.029720776228628468,0.057807681047102676,0.10294486524792763,0.0574708245561177,0.9359697503016408,0.8904851144227661,0.9434661317406854,0.02236791552509118,0.04088089489171887,0.2206118322430949,0.13651164356486775,0.5519254090652775,0.11482522798732277,0.5945810855638022,0.05719445622494569,0.005579665009551766,0.8695398147170121,0.9428277252067002,0.2675833569640428,0.11553177382442119,0.31627289840286443,0.09109351587993064,0.9417474276125427,0.8374564916516528,0.6829835894057874,0.2201900905984723,0.9825541591763135,0.174978215189818,0.10754595683258189,0.6056954245200926,0.9668016297278585,0.2545474489084652,0.7245226400752616,0.9929166920504723,0.5461647202491434,0.0,0.9267164251590502,0.07836075262419644,0.928810483844799,0.6748166011268751,0.19762531658360383,0.7009498114048643,0.1290395670928583,0.031223504365900275,0.8156840635530729,0.9415577689233635,0.5452161665504388,0.998652176805759,0.3073910530018659,0.9257399404088686,0.09888701491208188,0.8808290173424782,0.8784026589237706,0.832418787327462,0.7992269535045005,0.019522653527564653,0.9571666053540326
Tofieldia calyculata,0.9809240648179064,0.9713505723673564,0.9952193031891943,0.9796534780404066,0.524776947033823,0.978366973546069,0.9900490426081021,0.9997889628340574,0.1610544106548781,0.23537607114316622,0.99757338698892,0.9648403856914414,0.9298968706548082,0.3906078226436274,0.4214472707341051,0.9969443938547712,0.03194102479205142,0.7936273945813533,0.11325119855174189,0.9629526084943609,0.11725796192052595,0.9913285342964685,0.9185108880654589,0.14259928124062585,0.6662757654691559,0.7924564352939577,0.9897846677974577,0.0474291487469163,0.8282338966494444,0.9820791809821975,0.0944921131349253,0.103541508491006,0.13472938800771864,0.8600509542325946,0.9701156826998186,0.08172380017964405,0.8881937187888106,0.904538036346689,0.09071674094245674,0.840771912897266,0.2281509903263422,0.9413808273831383,0.7289897950732419,0.09709608325750375,0.16715336028643274,0.2518718688063501,0.16431186553142924,0.8746449291169623,0.8859435198576097,0.9973074715870954,0.0799208809302823,0.12209954142173932,0.3878969739102333,0.2809520834330283,0.7093337487811456,0.2512913267340755,0.7648661321424784,0.15576595532769288,0.029576677116602643,0.9843239894472865,0.9988031594865291,0.45113404823872655,0.25540478854978127,0.5184624071331034,0.2275818032305209,0.9983461494494764,0.9769721789919401,0.8693069741929172,0.40368594763208077,0.9006142115341852,0.3148500033009019,0.23438261309930605,0.804028266667173,0.9565654982805033,0.43560258924922035,0.8888591129235225,0.9638390593578711,0.7104990886058604,0.9267164251590502,0.0,0.18562614296961927,0.9703318273391698,0.8818912468704874,0.35313216599475733,0.854951102998108,0.27089288801367645,0.10325079872834723,0.9608249879536696,0.9834638292580415,0.70806496499605,0.9110979982001932,0.5104550315550241,0.9599751538268247,0.24664888020225859,0.9868824869960541,0.9900474869544535,0.9155226587704319,0.8974473967316794,0.0671534049215265,0.9936849440693786
Plantago lanceolata,0.10616561314674815,0.11134602281425607,0.13969214483905368,0.10887627879162415,0.8778233697145056,0.10066838638897042,0.20657175921333587,0.17750594568310432,0.9665960725420203,0.990359751388889,0.16167131797138506,0.10468362612443495,0.44662771241388693,0.8103125537671666,0.9205569020328337,0.1565246357158478,0.888877273418408,0.6028783186736604,0.9888159824599009,0.374321219808935,0.98982664337547,0.12619745351166772,0.05846994163448658,0.984645112327418,0.7856859600831229,0.034031194444909665,0.12479326387780795,0.9310288435413714,0.6361186159422267,0.25848325296424673,0.9668780675523971,0.9713234102705811,0.9891064633238624,0.5978186032205832,0.10541868229030409,0.9712758379287312,0.5322387584627998,0.04745789284590918,0.9704712601270044,0.6211455548840311,0.9977424638101252,0.07352539314192127,0.7280990335618587,0.9817811424450762,0.9555124946700061,0.9205918769912526,0.9664369798190288,0.037438814369255724,0.04472039937732364,0.1509595212547072,0.9707709675404678,0.9901778203733658,0.9551114786002441,0.9822506679748018,0.794767420653256,0.985237978040938,0.7222601931610406,0.9926206949927332,0.8853482656594807,0.15192821816520033,0.18127461478016157,0.9183675188723295,0.9783750266505405,0.85734658752613,0.9475626308182074,0.1909529814003711,0.1713120772037999,0.5243767101823354,0.9177389584547445,0.04806945701255553,0.9818394810119527,0.995421498966013,0.616519256691044,0.07596848694188886,0.9256967718950632,0.5230196365202743,0.11543179320186694,0.7886938248334542,0.07836075262419644,0.18562614296961927,0.0,0.0919967979643335,0.4397891235155399,0.9720975001052077,0.6042589335704858,0.9835126768900042,0.9797910103884985,0.35216690670081663,0.2437379496985482,0.7922365966278618,0.06443096837178988,0.8565754015075697,0.08163729664838508,0.9139974876143505,0.14829560181146806,0.16598461066091802,0.4840362405890966,0.5351298536016317,0.9469579600275466,0.18377933716469452
Hippocrepis comosa,0.9904278746523448,0.9668180344800945,0.9881674669245893,0.9839415623565492,0.3894512325576023,0.998999462766301,0.9464155987125945,0.9742090716340084,0.061534789020125484,0.12548452587823195,0.9809612410109162,0.9621451140331305,0.832942630292795,0.23126638776919117,0.2861831525744549,0.983072817448635,0.004852585631622621,0.6660457030253872,0.04215407342527898,0.8797817024198268,0.04206083674786958,0.9919528376265692,0.946127237320457,0.06698913854270164,0.5341626713079053,0.7910731570952276,0.9944098374367648,0.008312710671292956,0.7106770839405008,0.9254693476017076,0.025676422751513727,0.03027686621907213,0.059443622308502565,0.7474771126608056,0.9701386931144733,0.02462083353594361,0.7797670995842821,0.9534617567032662,0.0315802722376798,0.7250160884101912,0.12660739968374005,0.9596396167320039,0.5999433227700692,0.030657686399375113,0.06367171565991332,0.12142649652297385,0.06363595820874544,0.9444556069011336,0.9656815385486206,0.9834495354034097,0.02177339374938131,0.04427830314188122,0.2629615349280216,0.16401359728015674,0.5894244179625587,0.13731727767322482,0.6427370474340165,0.06456666058864442,0.0038192285548537463,0.9749442434856753,0.9690747237427083,0.3182876395989807,0.13820715163657762,0.37712088179539416,0.10652542408636492,0.9642326243007812,0.9556908072800417,0.7562471059885921,0.2662570370386613,0.9396350282611069,0.20721903099982392,0.12824057589410942,0.6795780883266119,0.9892595665105656,0.3034915358751744,0.7804533900785771,0.9520488932779027,0.5888244019476078,0.928810483844799,0.9703318273391698,0.0919967979643335,0.0,0.7734151829855289,0.235156791364952,0.7414996949875423,0.15488282048881105,0.031933132429204876,0.8798586238543301,0.927560063206704,0.5867759787451596,0.9220316089678944,0.3679183363057656,0.9991092930383629,0.11600985525207796,0.9796331017254085,0.9726190138766635,0.8178268415115764,0.7945807362797743,0.019578504375667074,0.9596608558919152
Danthonia decumbens,0.77916970789678,0.7606579908042396,0.8366525542689026,0.7753250447714604,0.7986737821510543,0.785659081611212,0.8628379891222825,0.8779727320936733,0.4387449096492583,0.5163296792868329,0.8704057791487197,0.7457396064349711,0.9832384981159988,0.7318789874029668,0.7183691146899401,0.8653204602901329,0.15705414781212013,0.97722557317669,0.33244559799505013,0.957996355358168,0.3474729095204454,0.8187703946028626,0.6479856774276349,0.36090591272850575,0.8948999752102923,0.4974598523124192,0.8261683515665734,0.2085078294459785,0.9638730883009441,0.9505850469955005,0.32052931501344667,0.3372123758375066,0.3556021114475919,0.9669941062527201,0.7546054203559469,0.2752150529188165,0.9828512526370258,0.6268818281553628,0.28356836712424827,0.9661405952684725,0.49075537607920405,0.6893940014925259,0.9314494784963677,0.31205582654845493,0.45213908739021375,0.5714627523144991,0.44363933345784384,0.5935052477126976,0.6362885861381983,0.8467483028938856,0.27988027660086084,0.35773390881224676,0.6699541040780526,0.5677292146123669,0.8834153438023509,0.5378797296017306,0.932366342164706,0.41399663062154374,0.1538513801325632,0.875566000897782,0.8677579839086478,0.7367170342089852,0.5481894195025643,0.806326705719291,0.5343327638696298,0.8731856617147257,0.8999455186030999,0.9926115949492706,0.7084104207088291,0.6188789279169485,0.571950825700784,0.5067270463429581,0.974994231456902,0.7215985655947942,0.7230210070955434,0.9863153492891432,0.7526252753286994,0.8915502463970728,0.6748166011268751,0.8818912468704874,0.4397891235155399,0.7734151829855289,0.0,0.6267963508648369,0.9670022706574628,0.5577479982922172,0.33047856909499057,0.9767769780678426,0.8779521929871609,0.8883289982219752,0.6438469571552923,0.8024428369933958,0.7518527282855194,0.5674828005080308,0.8692377293699807,0.8872191851434265,0.9275578418801689,0.9365558893364909,0.23620934078509417,0.8535484727041112
Leucanthemum vulgare,0.24992543117853763,0.25031042503400935,0.2974795529566791,0.2515349746757474,0.9631004550369092,0.24659843635456935,0.36660797286879926,0.34457809723354577,0.9444166063654325,0.9863195674896709,0.3279660044459268,0.24018002971309727,0.6201076831473846,0.9022032427788771,0.9816404245298666,0.3217061477847965,0.7858421664128288,0.7661159549259707,0.9290716133725583,0.5461506912550497,0.9338477399938435,0.2797758837483506,0.17088394932320397,0.9373464199490023,0.9040808279679922,0.11472562602889061,0.2807532175016787,0.8354672670292993,0.7842896699110775,0.44213753929158583,0.9046053556746397,0.9141419442873157,0.9384330737216434,0.7494982132556502,0.24301587003647926,0.8952935399199137,0.6968811165195457,0.154591004742559,0.8995161871349676,0.7710528121836251,0.9851638481093754,0.19572910751377814,0.8615924478280683,0.9152224731668236,0.9400164934817468,0.9481404522521129,0.9458497079330562,0.13688017214432963,0.1548457690413941,0.3108262351193684,0.8947751743935861,0.9373506694843939,0.9970293207962247,0.9938169186122476,0.9033044591510566,0.988263529947479,0.852780024589236,0.9574508940249863,0.7794409369338848,0.32174293433232193,0.34483937935160663,0.9830922450262344,0.9857795370535914,0.9497031483814287,0.9584564013125745,0.3552864740841741,0.34804777003254983,0.6963592037977671,0.9777905208192712,0.1535250719176577,0.9939633877646018,0.987661333005057,0.7751476112400595,0.205788846731091,0.9860297949415034,0.6903575564312232,0.25242103096407587,0.9006754024986364,0.19762531658360383,0.35313216599475733,0.9720975001052077,0.235156791364952,0.6267963508648369,0.0,0.7555097618470455,0.9922090878244464,0.9191243558329631,0.5342920330714089,0.4047038032026141,0.9028557579485413,0.17644120212266948,0.9486796508898351,0.21949673986522467,0.9420717587591506,0.3161658920716595,0.337879553114591,0.6334621182847558,0.6817483042492373,0.8645359972180519,0.34305674622158433
Ranunculus polyanthemos,0.7644454660143912,0.7641581106211204,0.8096007087421018,0.7666012229189052,0.8826525751390453,0.7569480121455197,0.8610080912240431,0.8482768264068562,0.6005087734696035,0.6665603208569678,0.8337902417996961,0.753084796308601,0.9816088756300613,0.8021220481397076,0.8205178987742128,0.8285486171177098,0.33959239835732624,0.982748735877033,0.5128047545960985,0.9578747180722602,0.5270155116500023,0.7932486705043664,0.6677934894640445,0.5331148375997455,0.9525778948706849,0.566639826826142,0.7917189426580868,0.3969959226334348,0.9984501192630236,0.9075619868375013,0.5025341667459431,0.5172805317249037,0.5304641400239083,0.9999292499921426,0.7569961325577363,0.46085879415834924,0.9958251971672116,0.6401943849652822,0.46608982434941726,0.9995178499360036,0.6459074236076554,0.7018369579934044,0.9756057534155766,0.49576467000444935,0.6095619940995065,0.6983256047415368,0.6044417876363993,0.6026367360254855,0.6194069488239635,0.8216179852431534,0.4664952818747219,0.5359910195632288,0.7882747636908064,0.7073423311576387,0.9612920892847083,0.6833780551662371,0.985961918715117,0.5834334765985665,0.33697296948009847,0.8201395725736134,0.8489218881008572,0.8370173163833681,0.6906496850316248,0.8818864025134695,0.6739578558994823,0.8564349705250541,0.8367538135794531,0.9900621726706356,0.8107005713355351,0.640750931960315,0.7111801981281676,0.6591932143459861,0.9892563213780551,0.7122945047718134,0.8267074254090915,0.9943073997668213,0.7638563820846968,0.9644864076268103,0.7009498114048643,0.854951102998108,0.6042589335704858,0.7414996949875423,0.9670022706574628,0.7555097618470455,0.0,0.6993445070125136,0.5121975443278383,0.9530017522486008,0.8830097130645388,0.9628774512395184,0.6739269052437531,0.8777274697304949,0.7215764259078288,0.6938064244425026,0.817266316990184,0.8363235306193771,0.9699973243982345,0.9829154381392509,0.42032798927104253,0.8459686554009761
Galium mollugo,0.17112501961877566,0.17476481224874593,0.2153395112642001,0.1736662111374689,0.9425743255537785,0.16596505771650596,0.28941768851904975,0.2618049582445889,0.9766124282008846,0.9985289476215159,0.24405927959860235,0.16573861325525133,0.5522190898470256,0.9019694598510781,0.9739934115044158,0.23780147411524408,0.7986481595553007,0.7134881624504669,0.9477159490565974,0.4744467726596069,0.9583447912134251,0.19824821700262807,0.10323967853204763,0.9412652052892464,0.8681456911336423,0.06304572878212289,0.19789163298980267,0.8646154793291511,0.7309396052683106,0.3595445415834684,0.9416280746284514,0.9500384301505139,0.9473190509571511,0.6928059310604222,0.16749301085000654,0.9153650196179912,0.6355554741757914,0.08821075260563364,0.9115953320133827,0.716361418593457,0.9904228898015356,0.12462333089377119,0.8189202087697584,0.9413639399620445,0.9731614465801188,0.9697793664215443,0.9775833336610583,0.07341610598947694,0.0862919703798538,0.228844251272829,0.9225686964680041,0.9629353045846719,0.9886975488877351,0.9998953147765683,0.8595450167315786,0.999562689405254,0.8060049533098579,0.9815032525130128,0.7977298014697438,0.23539525718130658,0.2639829387513708,0.9703686868466279,0.998696076466437,0.9315422405699589,0.9821687825711017,0.2749167296273817,0.26076057765582994,0.6348090296320664,0.9735722587299513,0.08832043105275017,0.9838937117190184,0.9962214327537623,0.7226503814078885,0.13059270404729972,0.9750019306686513,0.6283377900812664,0.17845329203921198,0.8577467523345484,0.1290395670928583,0.27089288801367645,0.9835126768900042,0.15488282048881105,0.5577479982922172,0.9922090878244464,0.6993445070125136,0.0,0.9504607280473345,0.45872023435821324,0.32965861005067787,0.85990783107382,0.11009236084437482,0.9317178337419847,0.140679160132073,0.9649769252039762,0.2302827806169636,0.2519771060541958,0.5712510649169807,0.621602924637389,0.8749289277589899,0.26439661097054257
Juncus effusus,0.04400786616241794,0.05105101169898306,0.0663853744162377,0.04698083948337862,0.8064872975676136,0.03800205493294795,0.1281414189073756,0.09582240850255407,0.9727385871485066,0.965302878215026,0.08135501709066913,0.04682316871147671,0.3492785108234178,0.7457877411547729,0.862571668460365,0.07727008003042055,0.9042601761088093,0.5029873557932427,0.9888879233739402,0.28155714737876075,0.9972261153308881,0.0565351530002621,0.017811477545483963,0.9598916416918201,0.7013313192650125,0.009113988275522029,0.05380599894303813,0.9681000570625479,0.5439946868160516,0.16092289914257943,0.9974292758431075,0.9974601694581613,0.9720519645810974,0.5058709621321634,0.04645750014143516,0.9807017297125661,0.436361911790398,0.011449118120848343,0.965490906582358,0.5289042606045626,0.966139803803962,0.026075752973059075,0.6390603329221503,0.9963052257575428,0.9604633498467864,0.896862645148954,0.9713554418824493,0.006877313557803526,0.008456859807247643,0.07556147759110694,0.9927004868209319,0.997985322007771,0.8996863871861939,0.9466898726119797,0.7091496735755896,0.9574571293112756,0.633747210832468,0.9917980737597956,0.9125043123703568,0.0695255475528566,0.10176208035973007,0.8557976543148192,0.9514255541522806,0.7859130507133119,0.9317457300536732,0.110467813084202,0.08244269938061186,0.42348820498635753,0.8626274139626797,0.012388160212276641,0.9285668568726154,0.9667967659775877,0.51932479479223,0.02491150127925628,0.8651678361605514,0.42582952530827195,0.05569559834066989,0.7031283456657683,0.031223504365900275,0.10325079872834723,0.9797910103884985,0.031933132429204876,0.33047856909499057,0.9191243558329631,0.5121975443278383,0.9504607280473345,0.0,0.2524563269838802,0.16321045848272375,0.7067614100315017,0.02257744754711629,0.7858124351796197,0.0258306848922763,0.8912285493367386,0.06756587519305153,0.08133333063624028,0.39909432704704717,0.44873862424075794,0.944945133597219,0.10688007355834947
Betonica officinalis,0.892545702270111,0.8818334253410653,0.931159284907678,0.8912104754661856,0.7091528775920946,0.8918168927729996,0.9505056873997724,0.9577534308250769,0.3422437957689892,0.4191379474876612,0.9506252378591601,0.8708422594635709,0.9928541747405777,0.6120778232967462,0.6175907279379578,0.9472052256888198,0.11566647652703367,0.9280285530660776,0.2572789645676046,0.9938084723728662,0.2683391166292572,0.9188244589263475,0.7932602532274826,0.2861041498781769,0.8269230700724908,0.6603850205027341,0.9205274929885474,0.1544185732447586,0.9389399313624457,0.9908334415026366,0.24296628787567304,0.2568583430016115,0.27984300642115645,0.955373485525543,0.877250383154936,0.20933642511809225,0.9752343626322953,0.7718323010906032,0.21784510235639268,0.9459403339063018,0.40042708083256306,0.826992502218315,0.8755284016264059,0.23846051556837553,0.3529213200639539,0.45950950189755224,0.3465382456453749,0.7365708273105623,0.7611522282892024,0.9387181570413443,0.21173507826890575,0.2766366063099396,0.5747280128845966,0.4688658991175084,0.8414777588169516,0.4387143107741408,0.8932938899813216,0.3247002194214554,0.11282584259061543,0.9438519704342015,0.9535786366090216,0.6411263320705978,0.44668993358921644,0.7106035165880558,0.42719551503817926,0.9571029883718236,0.9540402144867095,0.9703851993965477,0.6041513046552668,0.7677463303293951,0.4852162802817919,0.41279253686562056,0.9322486180540595,0.8474573732690202,0.6264147530440737,0.9769361849920266,0.8757188168876344,0.8462878424877456,0.8156840635530729,0.9608249879536696,0.35216690670081663,0.8798586238543301,0.9767769780678426,0.5342920330714089,0.9530017522486008,0.45872023435821324,0.2524563269838802,0.0,0.9578631392431058,0.8434376541750406,0.7907203897106441,0.7048372276550446,0.8622775438806674,0.45499626180639474,0.9418144974543811,0.9544789670600716,0.96058789737355,0.9575002408462105,0.17902472578631312,0.9453208608353427
Schoenus ferrugineus,0.9593613857535283,0.9703145720047222,0.9706478911956155,0.9649830800863055,0.567886391654765,0.9416060033647274,0.9981053305331357,0.979781406810381,0.22798732244790365,0.29565037855943893,0.9692096168157397,0.9662114216884967,0.9417575541756448,0.4479788966981709,0.4722036163485203,0.9674839809284621,0.07057738110940855,0.8098436012522935,0.16946626687876484,0.976495284065565,0.17621779408515106,0.9649830733377837,0.9158044125567607,0.19523419423997837,0.7003163198690576,0.8440739675484226,0.9551181163330507,0.09525408533959986,0.8558265159527959,0.9613300113960244,0.15534859263235695,0.16539255651022688,0.1889034417378937,0.8883684843337964,0.9662247270355655,0.13440931987203666,0.9073180160180228,0.8868824574865686,0.14192224823741953,0.8683174014334631,0.2847834243633634,0.9373771747794296,0.7587306791685019,0.1542048515633615,0.23529853851585744,0.3191944333848341,0.23129591200982755,0.8447459609745473,0.8339209489603607,0.9767554204005207,0.13490845074810007,0.18202565884717808,0.43892691573799386,0.33897143429892823,0.7494236608278679,0.3115188274293622,0.7981285164061497,0.2180338711126433,0.06840266705740697,0.9397040529949082,0.9887030281641658,0.4991749071230058,0.3166443481700236,0.5619771092515053,0.2945171911828873,0.991292394106207,0.9312697307708132,0.8805619975098158,0.45640588160786044,0.8939596326105101,0.36548375037139086,0.29277043056611074,0.8231434190557064,0.9292811241538771,0.48466797441430925,0.905379394888554,0.9723772258620065,0.748870431794687,0.9415577689233635,0.9834638292580415,0.2437379496985482,0.927560063206704,0.8779521929871609,0.4047038032026141,0.8830097130645388,0.32965861005067787,0.16321045848272375,0.9578631392431058,0.0,0.7469024834589961,0.9247693341282882,0.5546318675352209,0.9145640159607934,0.31475705573012147,0.9439193753305916,0.9515258692350762,0.9571029490483921,0.9384918962157384,0.11427163827916095,0.9941816966466449
Centaurea jacea,0.6077816922987498,0.6077755207269041,0.6563252326856884,0.6098479855914635,0.9681101770681374,0.6015105094580901,0.7174043897505261,0.7003124886439567,0.7713153807663408,0.835987674268278,0.684250748021542,0.5964684178005363,0.89620319840166,0.8847342977707008,0.9338968273584087,0.6783395773278242,0.5484312015944386,0.9536464371075498,0.715410294566179,0.8516687475076503,0.7243074546634994,0.6385694480988887,0.5125474901976871,0.7363586250124053,0.9904834048003778,0.4234581175450256,0.6379482998429422,0.6004071945666565,0.9731572730828015,0.7774645452485521,0.6928648297656077,0.706347016299817,0.7334988685756185,0.9604810277876003,0.6001590314215148,0.6684745828232934,0.9360758970284069,0.4876812144975358,0.6761305361263787,0.968635387372276,0.8253227746026984,0.5449673570483944,0.9884031443957807,0.696604678936387,0.7746146222445457,0.8354351556157592,0.774468174516315,0.455617295124515,0.4739209674636474,0.6694965725513826,0.6692911209119461,0.730969376151655,0.9215277855523054,0.8660386790595969,0.9997412174700541,0.8473300240824235,0.9931832318728786,0.7690985960402569,0.542268388859758,0.6728252981982277,0.7008505519535962,0.9464190710870601,0.8501076518748923,0.9606659627845198,0.8245775997112804,0.709902212873282,0.6940872833517533,0.9313609477959707,0.9250071508628872,0.48767313769519677,0.8742754474899709,0.8333364438820035,0.962000872414264,0.5558216274684029,0.9408564384551267,0.9323037234522593,0.6084346232843044,0.9999596908672074,0.5452161665504388,0.70806496499605,0.7922365966278618,0.5867759787451596,0.8883289982219752,0.9028557579485413,0.9628774512395184,0.85990783107382,0.7067614100315017,0.8434376541750406,0.7469024834589961,0.0,0.5189106040180664,0.9572215320327729,0.5673939539696549,0.8296436350079106,0.6687390706678241,0.6898143811695466,0.8955690018904161,0.9234868677521205,0.6333801744687773,0.6982276047028543
Carex humilis,0.9607068913608191,0.9826624211482718,0.9311595363147595,0.9696124126645186,0.30420409617639954,0.9323687399149545,0.9382024852685216,0.909669054458278,0.04249123591081764,0.08814547218354221,0.9016485607563512,0.9871649655030797,0.7570370237379451,0.16005750522221707,0.2128746277533096,0.9034698520873689,0.003952691348410407,0.5523312869734888,0.029403783853463268,0.8294522048519121,0.02934453057696888,0.9378868938757305,0.9945929203723817,0.04703065525796339,0.44162456596354527,0.9654806063911627,0.9184214232588939,0.0065552889660522185,0.6343445972083286,0.8206467768284436,0.01848897124412924,0.02155260005463562,0.04151064375702908,0.6821122068841886,0.9830530232424435,0.017504680729233984,0.7019842075337036,0.9766392768006437,0.022172985244562907,0.6520149323088905,0.09016921136248705,0.9933365668809586,0.5064486567345251,0.021647736561076072,0.04391644437881001,0.08314431186669442,0.043904916902656084,0.9448087493918568,0.8941122619935731,0.9309456163774114,0.01568486334506066,0.030850754761080953,0.19769855950950968,0.11716984231521395,0.5260065665766197,0.09669719154710897,0.5670550855584209,0.04467517798767717,0.0032594126466355872,0.8523720597651074,0.9283792787605686,0.24217995656681224,0.09693007192821788,0.2880369487386292,0.07312680778352759,0.9267597590027896,0.8170688006172818,0.6537093289760812,0.19502666092710125,0.9884746139733124,0.15602390697720195,0.09077406653454197,0.5755437273088874,0.9651231402681706,0.22956198311721684,0.696897472477889,0.9862800046671343,0.5197144918318608,0.998652176805759,0.9110979982001932,0.06443096837178988,0.9220316089678944,0.6438469571552923,0.17644120212266948,0.6739269052437531,0.11009236084437482,0.02257744754711629,0.7907203897106441,0.9247693341282882,0.5189106040180664,0.0,0.27908372980192353,0.920665711148602,0.07927833727154399,0.8646416120413464,0.8608879688444723,0.8092320647528282,0.7751240659752756,0.01399660844463629,0.943425899498615
